ticker,last_price,bid_price,ask_price,BUY_CITY-P,BUY_ANON,SELL_CITY-P,SELL_ANON,SELL_CITY-T1,BUY_CITY-T1,SELL_CITY-D,tick,timestamp
NG,2.03,2.01,2.05,800000.0,800000.0,,0,0,0,0,0,0,31,2026-02-02 23:38:35.863246
ELEC-day2,20.0,0.0,0.0,,,,0,0,0,0,0,0,31,2026-02-02 23:38:35.863246
ELEC-day3,19.57,0.0,0.0,,,,0,0,0,0,0,0,31,2026-02-02 23:38:35.863246
ELEC-day4,20.77,0.0,0.0,,,,0,0,0,0,0,0,31,2026-02-02 23:38:35.863246
ELEC-day5,20.76,20.76,20.77,364.0,364.0,,0,0,0,0,0,0,31,2026-02-02 23:38:35.863246
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,31,2026-02-02 23:38:35.863246
ELEC-F,15.0,0.0,10.0,,,8.0,0,0,0,0,0,0,31,2026-02-02 23:38:35.863246
NG,2.02,2.0,2.04,800000.0,800000.0,,0,0,0,0,0,0,32,2026-02-02 23:38:36.899435
ELEC-day2,20.0,0.0,0.0,,,,0,0,0,0,0,0,32,2026-02-02 23:38:36.899435
ELEC-day3,19.57,0.0,0.0,,,,0,0,0,0,0,0,32,2026-02-02 23:38:36.899435
ELEC-day4,20.77,0.0,0.0,,,,0,0,0,0,0,0,32,2026-02-02 23:38:36.899435
ELEC-day5,20.76,20.76,20.77,364.0,364.0,,0,0,0,0,0,0,32,2026-02-02 23:38:36.899435
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,32,2026-02-02 23:38:36.899435
ELEC-F,15.0,0.0,10.0,,,8.0,0,0,0,0,0,0,32,2026-02-02 23:38:36.899435
NG,2.03,2.01,2.05,800000.0,800000.0,,0,0,0,0,0,0,33,2026-02-02 23:38:37.995665
ELEC-day2,20.0,0.0,0.0,,,,0,0,0,0,0,0,33,2026-02-02 23:38:37.995665
ELEC-day3,19.57,0.0,0.0,,,,0,0,0,0,0,0,33,2026-02-02 23:38:37.995665
ELEC-day4,20.77,0.0,0.0,,,,0,0,0,0,0,0,33,2026-02-02 23:38:37.995665
ELEC-day5,20.76,20.76,20.77,364.0,364.0,,0,0,0,0,0,0,33,2026-02-02 23:38:37.995665
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,33,2026-02-02 23:38:37.995665
ELEC-F,15.0,0.0,10.0,,,8.0,0,0,0,0,0,0,33,2026-02-02 23:38:37.995665
NG,2.04,2.02,2.06,800000.0,800000.0,,0,0,0,0,0,0,34,2026-02-02 23:38:39.026660
ELEC-day2,20.0,0.0,0.0,,,,0,0,0,0,0,0,34,2026-02-02 23:38:39.026660
ELEC-day3,19.57,0.0,0.0,,,,0,0,0,0,0,0,34,2026-02-02 23:38:39.026660
ELEC-day4,20.77,0.0,0.0,,,,0,0,0,0,0,0,34,2026-02-02 23:38:39.026660
ELEC-day5,20.76,20.76,20.77,364.0,364.0,,0,0,0,0,0,0,34,2026-02-02 23:38:39.026660
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,34,2026-02-02 23:38:39.026660
ELEC-F,15.0,0.0,10.0,,,8.0,0,0,0,0,0,0,34,2026-02-02 23:38:39.026660
NG,2.05,2.03,2.07,800000.0,800000.0,,0,0,0,0,0,0,35,2026-02-02 23:38:40.054310
ELEC-day2,20.0,0.0,0.0,,,,0,0,0,0,0,0,35,2026-02-02 23:38:40.054310
ELEC-day3,19.57,0.0,0.0,,,,0,0,0,0,0,0,35,2026-02-02 23:38:40.054310
ELEC-day4,20.77,0.0,0.0,,,,0,0,0,0,0,0,35,2026-02-02 23:38:40.054310
ELEC-day5,20.76,20.76,20.77,364.0,364.0,,0,0,0,0,0,0,35,2026-02-02 23:38:40.054310
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,35,2026-02-02 23:38:40.054310
ELEC-F,15.0,0.0,10.0,,,8.0,0,0,0,0,0,0,35,2026-02-02 23:38:40.054310
NG,2.05,2.03,2.07,800000.0,800000.0,,0,0,0,0,0,0,36,2026-02-02 23:38:41.165129
ELEC-day2,20.0,0.0,0.0,,,,0,0,0,0,0,0,36,2026-02-02 23:38:41.165129
ELEC-day3,19.57,0.0,0.0,,,,0,0,0,0,0,0,36,2026-02-02 23:38:41.165129
ELEC-day4,20.77,0.0,0.0,,,,0,0,0,0,0,0,36,2026-02-02 23:38:41.165129
ELEC-day5,20.76,20.76,20.77,364.0,364.0,,0,0,0,0,0,0,36,2026-02-02 23:38:41.165129
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,36,2026-02-02 23:38:41.165129
ELEC-F,15.0,0.0,10.0,,,8.0,0,0,0,0,0,0,36,2026-02-02 23:38:41.165129
NG,2.05,2.03,2.07,800000.0,800000.0,,0,0,0,0,0,0,37,2026-02-02 23:38:41.766137
ELEC-day2,20.0,0.0,0.0,,,,0,0,0,0,0,0,37,2026-02-02 23:38:41.766137
ELEC-day3,19.57,0.0,0.0,,,,0,0,0,0,0,0,37,2026-02-02 23:38:41.766137
ELEC-day4,20.77,0.0,0.0,,,,0,0,0,0,0,0,37,2026-02-02 23:38:41.766137
ELEC-day5,20.76,20.76,20.77,364.0,364.0,,0,0,0,0,0,0,37,2026-02-02 23:38:41.766137
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,37,2026-02-02 23:38:41.766137
ELEC-F,15.0,0.0,10.0,,,8.0,0,0,0,0,0,0,37,2026-02-02 23:38:41.766137
NG,2.05,2.03,2.07,800000.0,800000.0,,0,0,0,0,0,0,38,2026-02-02 23:38:42.809764
ELEC-day2,20.0,0.0,0.0,,,,0,0,0,0,0,0,38,2026-02-02 23:38:42.809764
ELEC-day3,19.57,0.0,0.0,,,,0,0,0,0,0,0,38,2026-02-02 23:38:42.809764
ELEC-day4,20.77,0.0,0.0,,,,0,0,0,0,0,0,38,2026-02-02 23:38:42.809764
ELEC-day5,20.76,20.76,20.77,364.0,364.0,,0,0,0,0,0,0,38,2026-02-02 23:38:42.809764
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,38,2026-02-02 23:38:42.809764
ELEC-F,15.0,0.0,10.0,,,8.0,0,0,0,0,0,0,38,2026-02-02 23:38:42.809764
NG,2.05,2.03,2.07,800000.0,800000.0,,0,0,0,0,0,0,39,2026-02-02 23:38:43.838836
ELEC-day2,20.0,0.0,0.0,,,,0,0,0,0,0,0,39,2026-02-02 23:38:43.838836
ELEC-day3,19.57,0.0,0.0,,,,0,0,0,0,0,0,39,2026-02-02 23:38:43.838836
ELEC-day4,20.77,0.0,0.0,,,,0,0,0,0,0,0,39,2026-02-02 23:38:43.838836
ELEC-day5,20.76,20.76,20.77,364.0,364.0,,0,0,0,0,0,0,39,2026-02-02 23:38:43.838836
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,39,2026-02-02 23:38:43.838836
ELEC-F,15.0,0.0,10.0,,,8.0,0,0,0,0,0,0,39,2026-02-02 23:38:43.838836
NG,2.05,2.03,2.07,800000.0,800000.0,,0,0,0,0,0,0,40,2026-02-02 23:38:44.867899
ELEC-day2,20.0,0.0,0.0,,,,0,0,0,0,0,0,40,2026-02-02 23:38:44.867899
ELEC-day3,19.57,0.0,0.0,,,,0,0,0,0,0,0,40,2026-02-02 23:38:44.867899
ELEC-day4,20.77,0.0,0.0,,,,0,0,0,0,0,0,40,2026-02-02 23:38:44.867899
ELEC-day5,20.76,20.76,20.77,364.0,364.0,,0,0,0,0,0,0,40,2026-02-02 23:38:44.867899
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,40,2026-02-02 23:38:44.867899
ELEC-F,15.0,0.0,10.0,,,8.0,0,0,0,0,0,0,40,2026-02-02 23:38:44.867899
NG,2.05,2.03,2.07,800000.0,800000.0,,0,0,0,0,0,0,41,2026-02-02 23:38:45.914020
ELEC-day2,20.0,0.0,0.0,,,,0,0,0,0,0,0,41,2026-02-02 23:38:45.914020
ELEC-day3,19.57,0.0,0.0,,,,0,0,0,0,0,0,41,2026-02-02 23:38:45.914020
ELEC-day4,20.77,0.0,0.0,,,,0,0,0,0,0,0,41,2026-02-02 23:38:45.914020
ELEC-day5,20.76,20.76,20.77,364.0,364.0,,0,0,0,0,0,0,41,2026-02-02 23:38:45.914020
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,41,2026-02-02 23:38:45.914020
ELEC-F,15.0,0.0,10.0,,,8.0,0,0,0,0,0,0,41,2026-02-02 23:38:45.914020
NG,2.06,2.04,2.08,800000.0,800000.0,,0,0,0,0,0,0,42,2026-02-02 23:38:46.943774
ELEC-day2,20.0,0.0,0.0,,,,0,0,0,0,0,0,42,2026-02-02 23:38:46.943774
ELEC-day3,19.57,0.0,0.0,,,,0,0,0,0,0,0,42,2026-02-02 23:38:46.943774
ELEC-day4,20.77,0.0,0.0,,,,0,0,0,0,0,0,42,2026-02-02 23:38:46.943774
ELEC-day5,20.76,20.76,20.77,364.0,364.0,,0,0,0,0,0,0,42,2026-02-02 23:38:46.943774
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,42,2026-02-02 23:38:46.943774
ELEC-F,15.0,0.0,10.0,,,8.0,0,0,0,0,0,0,42,2026-02-02 23:38:46.943774
NG,2.06,2.04,2.08,800000.0,800000.0,,0,0,0,0,0,0,43,2026-02-02 23:38:47.982986
ELEC-day2,20.0,0.0,0.0,,,,0,0,0,0,0,0,43,2026-02-02 23:38:47.982986
ELEC-day3,19.57,0.0,0.0,,,,0,0,0,0,0,0,43,2026-02-02 23:38:47.982986
ELEC-day4,20.77,0.0,0.0,,,,0,0,0,0,0,0,43,2026-02-02 23:38:47.982986
ELEC-day5,20.76,20.76,20.77,364.0,364.0,,0,0,0,0,0,0,43,2026-02-02 23:38:47.982986
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,43,2026-02-02 23:38:47.982986
ELEC-F,15.0,0.0,10.0,,,8.0,0,0,0,0,0,0,43,2026-02-02 23:38:47.982986
NG,2.05,2.03,2.07,800000.0,800000.0,,0,0,0,0,0,0,44,2026-02-02 23:38:49.027864
ELEC-day2,20.0,0.0,0.0,,,,0,0,0,0,0,0,44,2026-02-02 23:38:49.027864
ELEC-day3,19.57,0.0,0.0,,,,0,0,0,0,0,0,44,2026-02-02 23:38:49.027864
ELEC-day4,20.77,0.0,0.0,,,,0,0,0,0,0,0,44,2026-02-02 23:38:49.027864
ELEC-day5,20.76,20.76,20.77,364.0,364.0,,0,0,0,0,0,0,44,2026-02-02 23:38:49.027864
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,44,2026-02-02 23:38:49.027864
ELEC-F,15.0,0.0,10.0,,,8.0,0,0,0,0,0,0,44,2026-02-02 23:38:49.027864
NG,2.05,2.03,2.07,800000.0,800000.0,,0,0,0,0,0,0,45,2026-02-02 23:38:50.062410
ELEC-day2,20.0,0.0,0.0,,,,0,0,0,0,0,0,45,2026-02-02 23:38:50.062410
ELEC-day3,19.57,0.0,0.0,,,,0,0,0,0,0,0,45,2026-02-02 23:38:50.062410
ELEC-day4,20.77,0.0,0.0,,,,0,0,0,0,0,0,45,2026-02-02 23:38:50.062410
ELEC-day5,20.76,20.76,20.77,364.0,364.0,,0,0,0,0,0,0,45,2026-02-02 23:38:50.062410
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,45,2026-02-02 23:38:50.062410
ELEC-F,15.0,0.0,10.0,,,8.0,0,0,0,0,0,0,45,2026-02-02 23:38:50.062410
NG,2.06,2.04,2.08,800000.0,800000.0,,0,0,0,0,0,0,46,2026-02-02 23:38:51.093603
ELEC-day2,20.0,0.0,0.0,,,,0,0,0,0,0,0,46,2026-02-02 23:38:51.093603
ELEC-day3,19.57,0.0,0.0,,,,0,0,0,0,0,0,46,2026-02-02 23:38:51.093603
ELEC-day4,20.77,0.0,0.0,,,,0,0,0,0,0,0,46,2026-02-02 23:38:51.093603
ELEC-day5,20.76,20.76,20.77,364.0,364.0,,0,0,0,0,0,0,46,2026-02-02 23:38:51.093603
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,46,2026-02-02 23:38:51.093603
ELEC-F,15.0,0.0,10.0,,,8.0,0,0,0,0,0,0,46,2026-02-02 23:38:51.093603
NG,2.05,2.03,2.07,800000.0,800000.0,,0,0,0,0,0,0,47,2026-02-02 23:38:52.175835
ELEC-day2,20.0,0.0,0.0,,,,0,0,0,0,0,0,47,2026-02-02 23:38:52.175835
ELEC-day3,19.57,0.0,0.0,,,,0,0,0,0,0,0,47,2026-02-02 23:38:52.175835
ELEC-day4,20.77,0.0,0.0,,,,0,0,0,0,0,0,47,2026-02-02 23:38:52.175835
ELEC-day5,20.76,20.76,20.77,364.0,364.0,,0,0,0,0,0,0,47,2026-02-02 23:38:52.175835
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,47,2026-02-02 23:38:52.175835
ELEC-F,15.0,0.0,10.0,,,8.0,0,0,0,0,0,0,47,2026-02-02 23:38:52.175835
NG,2.05,2.03,2.07,800000.0,800000.0,,0,0,0,0,0,0,48,2026-02-02 23:38:52.717043
ELEC-day2,20.0,0.0,0.0,,,,0,0,0,0,0,0,48,2026-02-02 23:38:52.717043
ELEC-day3,19.57,0.0,0.0,,,,0,0,0,0,0,0,48,2026-02-02 23:38:52.717043
ELEC-day4,20.77,0.0,0.0,,,,0,0,0,0,0,0,48,2026-02-02 23:38:52.717043
ELEC-day5,20.76,20.76,20.77,364.0,364.0,,0,0,0,0,0,0,48,2026-02-02 23:38:52.717043
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,48,2026-02-02 23:38:52.717043
ELEC-F,15.0,0.0,10.0,,,8.0,0,0,0,0,0,0,48,2026-02-02 23:38:52.717043
NG,2.06,2.04,2.08,800000.0,800000.0,,0,0,0,0,0,0,49,2026-02-02 23:38:53.814522
ELEC-day2,20.0,0.0,0.0,,,,0,0,0,0,0,0,49,2026-02-02 23:38:53.814522
ELEC-day3,19.57,0.0,0.0,,,,0,0,0,0,0,0,49,2026-02-02 23:38:53.814522
ELEC-day4,20.77,0.0,0.0,,,,0,0,0,0,0,0,49,2026-02-02 23:38:53.814522
ELEC-day5,20.76,20.76,20.77,364.0,364.0,,0,0,0,0,0,0,49,2026-02-02 23:38:53.814522
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,49,2026-02-02 23:38:53.814522
ELEC-F,15.0,0.0,10.0,,,8.0,0,0,0,0,0,0,49,2026-02-02 23:38:53.814522
NG,2.05,2.03,2.07,800000.0,800000.0,,0,0,0,0,0,0,50,2026-02-02 23:38:54.858869
ELEC-day2,20.0,0.0,0.0,,,,0,0,0,0,0,0,50,2026-02-02 23:38:54.858869
ELEC-day3,19.57,0.0,0.0,,,,0,0,0,0,0,0,50,2026-02-02 23:38:54.858869
ELEC-day4,20.77,0.0,0.0,,,,0,0,0,0,0,0,50,2026-02-02 23:38:54.858869
ELEC-day5,20.76,20.76,20.77,364.0,364.0,,0,0,0,0,0,0,50,2026-02-02 23:38:54.858869
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,50,2026-02-02 23:38:54.858869
ELEC-F,15.0,0.0,10.0,,,8.0,0,0,0,0,0,0,50,2026-02-02 23:38:54.858869
NG,2.05,2.03,2.07,800000.0,800000.0,,0,0,0,0,0,0,51,2026-02-02 23:38:55.891615
ELEC-day2,20.0,0.0,0.0,,,,0,0,0,0,0,0,51,2026-02-02 23:38:55.891615
ELEC-day3,19.57,0.0,0.0,,,,0,0,0,0,0,0,51,2026-02-02 23:38:55.891615
ELEC-day4,20.77,0.0,0.0,,,,0,0,0,0,0,0,51,2026-02-02 23:38:55.891615
ELEC-day5,20.76,20.76,20.77,364.0,364.0,,0,0,0,0,0,0,51,2026-02-02 23:38:55.891615
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,51,2026-02-02 23:38:55.891615
ELEC-F,15.0,0.0,10.0,,,8.0,0,0,0,0,0,0,51,2026-02-02 23:38:55.891615
NG,2.04,2.02,2.06,800000.0,800000.0,,0,0,0,0,0,0,52,2026-02-02 23:38:56.934076
ELEC-day2,20.0,0.0,0.0,,,,0,0,0,0,0,0,52,2026-02-02 23:38:56.934076
ELEC-day3,19.57,0.0,0.0,,,,0,0,0,0,0,0,52,2026-02-02 23:38:56.934076
ELEC-day4,20.77,0.0,0.0,,,,0,0,0,0,0,0,52,2026-02-02 23:38:56.934076
ELEC-day5,20.76,20.76,20.77,364.0,364.0,,0,0,0,0,0,0,52,2026-02-02 23:38:56.934076
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,52,2026-02-02 23:38:56.934076
ELEC-F,15.0,0.0,10.0,,,8.0,0,0,0,0,0,0,52,2026-02-02 23:38:56.934076
NG,2.04,2.02,2.06,800000.0,800000.0,,0,0,0,0,0,0,53,2026-02-02 23:38:57.968161
ELEC-day2,20.0,0.0,0.0,,,,0,0,0,0,0,0,53,2026-02-02 23:38:57.968161
ELEC-day3,19.57,0.0,0.0,,,,0,0,0,0,0,0,53,2026-02-02 23:38:57.968161
ELEC-day4,20.77,0.0,0.0,,,,0,0,0,0,0,0,53,2026-02-02 23:38:57.968161
ELEC-day5,20.76,20.76,20.77,364.0,364.0,,0,0,0,0,0,0,53,2026-02-02 23:38:57.968161
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,53,2026-02-02 23:38:57.968161
ELEC-F,15.0,0.0,10.0,,,8.0,0,0,0,0,0,0,53,2026-02-02 23:38:57.968161
NG,2.03,2.01,2.05,800000.0,800000.0,,0,0,0,0,0,0,54,2026-02-02 23:38:59.008959
ELEC-day2,20.0,0.0,0.0,,,,0,0,0,0,0,0,54,2026-02-02 23:38:59.008959
ELEC-day3,19.57,0.0,0.0,,,,0,0,0,0,0,0,54,2026-02-02 23:38:59.008959
ELEC-day4,20.77,0.0,0.0,,,,0,0,0,0,0,0,54,2026-02-02 23:38:59.008959
ELEC-day5,20.76,20.76,20.77,364.0,364.0,,0,0,0,0,0,0,54,2026-02-02 23:38:59.008959
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,54,2026-02-02 23:38:59.008959
ELEC-F,15.0,0.0,10.0,,,8.0,0,0,0,0,0,0,54,2026-02-02 23:38:59.008959
NG,2.04,2.02,2.06,800000.0,800000.0,,0,0,0,0,0,0,55,2026-02-02 23:39:00.041752
ELEC-day2,20.0,0.0,0.0,,,,0,0,0,0,0,0,55,2026-02-02 23:39:00.041752
ELEC-day3,19.57,0.0,0.0,,,,0,0,0,0,0,0,55,2026-02-02 23:39:00.041752
ELEC-day4,20.77,0.0,0.0,,,,0,0,0,0,0,0,55,2026-02-02 23:39:00.041752
ELEC-day5,20.77,20.76,20.77,364.0,364.0,,0,0,0,0,0,0,55,2026-02-02 23:39:00.041752
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,55,2026-02-02 23:39:00.041752
ELEC-F,15.0,0.0,10.0,,,8.0,0,0,0,0,0,0,55,2026-02-02 23:39:00.041752
NG,2.02,2.0,2.04,800000.0,800000.0,,0,0,0,0,0,0,56,2026-02-02 23:39:01.074332
ELEC-day2,20.0,0.0,0.0,,,,0,0,0,0,0,0,56,2026-02-02 23:39:01.074332
ELEC-day3,19.57,0.0,0.0,,,,0,0,0,0,0,0,56,2026-02-02 23:39:01.074332
ELEC-day4,20.77,0.0,0.0,,,,0,0,0,0,0,0,56,2026-02-02 23:39:01.074332
ELEC-day5,20.77,20.76,20.77,364.0,364.0,,0,0,0,0,0,0,56,2026-02-02 23:39:01.074332
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,56,2026-02-02 23:39:01.074332
ELEC-F,15.0,0.0,10.0,,,8.0,0,0,0,0,0,0,56,2026-02-02 23:39:01.074332
NG,2.01,1.99,2.03,800000.0,800000.0,,0,0,0,0,0,0,57,2026-02-02 23:39:02.115022
ELEC-day2,20.0,0.0,0.0,,,,0,0,0,0,0,0,57,2026-02-02 23:39:02.115022
ELEC-day3,19.57,0.0,0.0,,,,0,0,0,0,0,0,57,2026-02-02 23:39:02.115022
ELEC-day4,20.77,0.0,0.0,,,,0,0,0,0,0,0,57,2026-02-02 23:39:02.115022
ELEC-day5,20.77,20.76,20.77,364.0,364.0,,0,0,0,0,0,0,57,2026-02-02 23:39:02.115022
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,57,2026-02-02 23:39:02.115022
ELEC-F,15.0,0.0,10.0,,,8.0,0,0,0,0,0,0,57,2026-02-02 23:39:02.115022
NG,2.02,2.0,2.04,800000.0,800000.0,,0,0,0,0,0,0,58,2026-02-02 23:39:02.729878
ELEC-day2,20.0,0.0,0.0,,,,0,0,0,0,0,0,58,2026-02-02 23:39:02.729878
ELEC-day3,19.57,0.0,0.0,,,,0,0,0,0,0,0,58,2026-02-02 23:39:02.729878
ELEC-day4,20.77,0.0,0.0,,,,0,0,0,0,0,0,58,2026-02-02 23:39:02.729878
ELEC-day5,20.77,20.76,20.77,364.0,364.0,,0,0,0,0,0,0,58,2026-02-02 23:39:02.729878
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,58,2026-02-02 23:39:02.729878
ELEC-F,15.0,0.0,10.0,,,8.0,0,0,0,0,0,0,58,2026-02-02 23:39:02.729878
NG,2.01,1.99,2.03,800000.0,800000.0,,0,0,0,0,0,0,59,2026-02-02 23:39:03.859795
ELEC-day2,20.0,0.0,0.0,,,,0,0,0,0,0,0,59,2026-02-02 23:39:03.859795
ELEC-day3,19.57,0.0,0.0,,,,0,0,0,0,0,0,59,2026-02-02 23:39:03.859795
ELEC-day4,20.77,0.0,0.0,,,,0,0,0,0,0,0,59,2026-02-02 23:39:03.859795
ELEC-day5,20.77,20.76,20.77,364.0,364.0,,0,0,0,0,0,0,59,2026-02-02 23:39:03.859795
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,59,2026-02-02 23:39:03.859795
ELEC-F,15.0,0.0,10.0,,,8.0,0,0,0,0,0,0,59,2026-02-02 23:39:03.859795
NG,2.02,2.0,2.04,800000.0,800000.0,,0,0,0,0,0,0,60,2026-02-02 23:39:04.898554
ELEC-day2,20.0,0.0,0.0,,,,0,0,0,0,0,0,60,2026-02-02 23:39:04.898554
ELEC-day3,19.57,0.0,0.0,,,,0,0,0,0,0,0,60,2026-02-02 23:39:04.898554
ELEC-day4,20.77,0.0,0.0,,,,0,0,0,0,0,0,60,2026-02-02 23:39:04.898554
ELEC-day5,20.77,20.76,20.77,364.0,364.0,,0,0,0,0,0,0,60,2026-02-02 23:39:04.898554
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,60,2026-02-02 23:39:04.898554
ELEC-F,15.0,0.0,10.0,,,8.0,0,0,0,0,0,0,60,2026-02-02 23:39:04.898554
NG,2.02,2.0,2.04,800000.0,800000.0,,0,0,0,0,0,0,61,2026-02-02 23:39:05.939759
ELEC-day2,20.0,0.0,0.0,,,,0,0,0,0,0,0,61,2026-02-02 23:39:05.939759
ELEC-day3,19.57,0.0,0.0,,,,0,0,0,0,0,0,61,2026-02-02 23:39:05.939759
ELEC-day4,20.77,0.0,0.0,,,,0,0,0,0,0,0,61,2026-02-02 23:39:05.939759
ELEC-day5,20.77,20.76,20.77,364.0,364.0,,0,0,0,0,0,0,61,2026-02-02 23:39:05.939759
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,61,2026-02-02 23:39:05.939759
ELEC-F,15.0,0.0,10.0,,,8.0,0,0,0,0,0,0,61,2026-02-02 23:39:05.939759
NG,2.01,1.99,2.03,800000.0,800000.0,,0,0,0,0,0,0,62,2026-02-02 23:39:06.979419
ELEC-day2,20.0,0.0,0.0,,,,0,0,0,0,0,0,62,2026-02-02 23:39:06.979419
ELEC-day3,19.57,0.0,0.0,,,,0,0,0,0,0,0,62,2026-02-02 23:39:06.979419
ELEC-day4,20.77,0.0,0.0,,,,0,0,0,0,0,0,62,2026-02-02 23:39:06.979419
ELEC-day5,20.77,20.76,20.77,364.0,364.0,,0,0,0,0,0,0,62,2026-02-02 23:39:06.979419
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,62,2026-02-02 23:39:06.979419
ELEC-F,15.0,0.0,10.0,,,8.0,0,0,0,0,0,0,62,2026-02-02 23:39:06.979419
NG,2.02,2.0,2.04,800000.0,800000.0,,0,0,0,0,0,0,63,2026-02-02 23:39:08.015831
ELEC-day2,20.0,0.0,0.0,,,,0,0,0,0,0,0,63,2026-02-02 23:39:08.015831
ELEC-day3,19.57,0.0,0.0,,,,0,0,0,0,0,0,63,2026-02-02 23:39:08.015831
ELEC-day4,20.77,0.0,0.0,,,,0,0,0,0,0,0,63,2026-02-02 23:39:08.015831
ELEC-day5,20.77,20.76,20.77,364.0,364.0,,0,0,0,0,0,0,63,2026-02-02 23:39:08.015831
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,63,2026-02-02 23:39:08.015831
ELEC-F,15.0,0.0,10.0,,,8.0,0,0,0,0,0,0,63,2026-02-02 23:39:08.015831
NG,2.02,2.0,2.04,800000.0,800000.0,,0,0,0,0,0,0,64,2026-02-02 23:39:09.045873
ELEC-day2,20.0,0.0,0.0,,,,0,0,0,0,0,0,64,2026-02-02 23:39:09.045873
ELEC-day3,19.57,0.0,0.0,,,,0,0,0,0,0,0,64,2026-02-02 23:39:09.045873
ELEC-day4,20.77,0.0,0.0,,,,0,0,0,0,0,0,64,2026-02-02 23:39:09.045873
ELEC-day5,20.77,20.76,20.77,364.0,364.0,,0,0,0,0,0,0,64,2026-02-02 23:39:09.045873
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,64,2026-02-02 23:39:09.045873
ELEC-F,15.0,0.0,10.0,,,8.0,0,0,0,0,0,0,64,2026-02-02 23:39:09.045873
NG,2.02,2.0,2.04,800000.0,800000.0,,0,0,0,0,0,0,65,2026-02-02 23:39:10.082340
ELEC-day2,20.0,0.0,0.0,,,,0,0,0,0,0,0,65,2026-02-02 23:39:10.082340
ELEC-day3,19.57,0.0,0.0,,,,0,0,0,0,0,0,65,2026-02-02 23:39:10.082340
ELEC-day4,20.77,0.0,0.0,,,,0,0,0,0,0,0,65,2026-02-02 23:39:10.082340
ELEC-day5,20.77,20.76,20.77,364.0,364.0,,0,0,0,0,0,0,65,2026-02-02 23:39:10.082340
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,65,2026-02-02 23:39:10.082340
ELEC-F,15.0,0.0,10.0,,,8.0,0,0,0,0,0,0,65,2026-02-02 23:39:10.082340
NG,2.01,1.99,2.03,800000.0,800000.0,,0,0,0,0,0,0,66,2026-02-02 23:39:11.117646
ELEC-day2,20.0,0.0,0.0,,,,0,0,0,0,0,0,66,2026-02-02 23:39:11.117646
ELEC-day3,19.57,0.0,0.0,,,,0,0,0,0,0,0,66,2026-02-02 23:39:11.117646
ELEC-day4,20.77,0.0,0.0,,,,0,0,0,0,0,0,66,2026-02-02 23:39:11.117646
ELEC-day5,20.77,20.76,20.77,364.0,364.0,,0,0,0,0,0,0,66,2026-02-02 23:39:11.117646
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,66,2026-02-02 23:39:11.117646
ELEC-F,15.0,0.0,10.0,,,8.0,0,0,0,0,0,0,66,2026-02-02 23:39:11.117646
NG,2.01,1.99,2.03,800000.0,800000.0,,0,0,0,0,0,0,67,2026-02-02 23:39:12.156303
ELEC-day2,20.0,0.0,0.0,,,,0,0,0,0,0,0,67,2026-02-02 23:39:12.156303
