ticker,last_price,bid_price,ask_price,SELL_CITY-T1,SELL_CITY-D,SELL_CITY-P,BUY_CITY-P,SELL_ANON,BUY_ANON,BUY_CITY-T1,tick,timestamp
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,8,2026-02-02 23:29:06.424191
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,8,2026-02-02 23:29:06.424191
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,8,2026-02-02 23:29:06.424191
ELEC-F,13.0,0.0,0.0,,,0,0,0,0,0,0,0,8,2026-02-02 23:29:06.424191
NG,2.12,2.1,2.14,800000.0,800000.0,0,0,0,0,0,0,0,9,2026-02-02 23:29:07.459006
ELEC-day2,0.0,20.0,20.01,250.0,250.0,0,0,0,0,0,0,0,9,2026-02-02 23:29:07.459006
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,9,2026-02-02 23:29:07.459006
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,9,2026-02-02 23:29:07.459006
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,9,2026-02-02 23:29:07.459006
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,9,2026-02-02 23:29:07.459006
ELEC-F,13.0,0.0,0.0,,,0,0,0,0,0,0,0,9,2026-02-02 23:29:07.459006
NG,2.13,2.11,2.15,800000.0,800000.0,0,0,0,0,0,0,0,10,2026-02-02 23:29:08.491951
ELEC-day2,0.0,20.0,20.01,250.0,250.0,0,0,0,0,0,0,0,10,2026-02-02 23:29:08.491951
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,10,2026-02-02 23:29:08.491951
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,10,2026-02-02 23:29:08.491951
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,10,2026-02-02 23:29:08.491951
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,10,2026-02-02 23:29:08.491951
ELEC-F,13.0,0.0,0.0,,,0,0,0,0,0,0,0,10,2026-02-02 23:29:08.491951
NG,2.14,2.12,2.16,800000.0,800000.0,0,0,0,0,0,0,0,11,2026-02-02 23:29:09.532285
ELEC-day2,0.0,20.0,20.01,250.0,250.0,0,0,0,0,0,0,0,11,2026-02-02 23:29:09.532285
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,11,2026-02-02 23:29:09.532285
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,11,2026-02-02 23:29:09.532285
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,11,2026-02-02 23:29:09.532285
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,11,2026-02-02 23:29:09.532285
ELEC-F,13.0,0.0,0.0,,,0,0,0,0,0,0,0,11,2026-02-02 23:29:09.532285
NG,2.14,2.12,2.16,800000.0,800000.0,0,0,0,0,0,0,0,12,2026-02-02 23:29:10.566642
ELEC-day2,0.0,20.0,20.01,250.0,250.0,0,0,0,0,0,0,0,12,2026-02-02 23:29:10.566642
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,12,2026-02-02 23:29:10.566642
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,12,2026-02-02 23:29:10.566642
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,12,2026-02-02 23:29:10.566642
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,12,2026-02-02 23:29:10.566642
ELEC-F,13.0,0.0,0.0,,,0,0,0,0,0,0,0,12,2026-02-02 23:29:10.566642
NG,2.13,2.11,2.15,800000.0,800000.0,0,0,0,0,0,0,0,13,2026-02-02 23:29:11.595915
ELEC-day2,0.0,20.0,20.01,250.0,250.0,0,0,0,0,0,0,0,13,2026-02-02 23:29:11.595915
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,13,2026-02-02 23:29:11.595915
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,13,2026-02-02 23:29:11.595915
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,13,2026-02-02 23:29:11.595915
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,13,2026-02-02 23:29:11.595915
ELEC-F,13.0,0.0,0.0,,,0,0,0,0,0,0,0,13,2026-02-02 23:29:11.595915
NG,2.14,2.12,2.16,800000.0,800000.0,0,0,0,0,0,0,0,14,2026-02-02 23:29:12.638598
ELEC-day2,0.0,20.0,20.01,250.0,250.0,0,0,0,0,0,0,0,14,2026-02-02 23:29:12.638598
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,14,2026-02-02 23:29:12.638598
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,14,2026-02-02 23:29:12.638598
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,14,2026-02-02 23:29:12.638598
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,14,2026-02-02 23:29:12.638598
ELEC-F,13.0,0.0,0.0,,,0,0,0,0,0,0,0,14,2026-02-02 23:29:12.638598
NG,2.14,2.12,2.16,800000.0,800000.0,0,0,0,0,0,0,0,15,2026-02-02 23:29:13.674844
ELEC-day2,0.0,20.0,20.01,250.0,250.0,0,0,0,0,0,0,0,15,2026-02-02 23:29:13.674844
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,15,2026-02-02 23:29:13.674844
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,15,2026-02-02 23:29:13.674844
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,15,2026-02-02 23:29:13.674844
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,15,2026-02-02 23:29:13.674844
ELEC-F,13.0,0.0,0.0,,,0,0,0,0,0,0,0,15,2026-02-02 23:29:13.674844
NG,2.14,2.12,2.16,800000.0,800000.0,0,0,0,0,0,0,0,16,2026-02-02 23:29:14.751864
ELEC-day2,20.01,20.0,20.01,250.0,250.0,0,0,0,0,0,0,0,16,2026-02-02 23:29:14.751864
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,16,2026-02-02 23:29:14.751864
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,16,2026-02-02 23:29:14.751864
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,16,2026-02-02 23:29:14.751864
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,16,2026-02-02 23:29:14.751864
ELEC-F,13.0,0.0,0.0,,,0,0,0,0,0,0,0,16,2026-02-02 23:29:14.751864
NG,2.13,2.11,2.15,800000.0,800000.0,0,0,0,0,0,0,0,17,2026-02-02 23:29:15.292324
ELEC-day2,20.01,20.0,20.01,250.0,250.0,0,0,0,0,0,0,0,17,2026-02-02 23:29:15.292324
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,17,2026-02-02 23:29:15.292324
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,17,2026-02-02 23:29:15.292324
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,17,2026-02-02 23:29:15.292324
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,17,2026-02-02 23:29:15.292324
ELEC-F,13.0,0.0,0.0,,,0,0,0,0,0,0,0,17,2026-02-02 23:29:15.292324
NG,2.13,2.11,2.15,800000.0,800000.0,0,0,0,0,0,0,0,18,2026-02-02 23:29:16.384685
ELEC-day2,20.01,20.0,20.01,250.0,250.0,0,0,0,0,0,0,0,18,2026-02-02 23:29:16.384685
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,18,2026-02-02 23:29:16.384685
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,18,2026-02-02 23:29:16.384685
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,18,2026-02-02 23:29:16.384685
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,18,2026-02-02 23:29:16.384685
ELEC-F,13.0,0.0,0.0,,,0,0,0,0,0,0,0,18,2026-02-02 23:29:16.384685
NG,2.13,2.11,2.15,800000.0,800000.0,0,0,0,0,0,0,0,19,2026-02-02 23:29:17.412462
ELEC-day2,20.01,20.0,20.01,250.0,250.0,0,0,0,0,0,0,0,19,2026-02-02 23:29:17.412462
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,19,2026-02-02 23:29:17.412462
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,19,2026-02-02 23:29:17.412462
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,19,2026-02-02 23:29:17.412462
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,19,2026-02-02 23:29:17.412462
ELEC-F,13.0,0.0,0.0,,,0,0,0,0,0,0,0,19,2026-02-02 23:29:17.412462
NG,2.13,2.11,2.15,800000.0,800000.0,0,0,0,0,0,0,0,20,2026-02-02 23:29:18.447993
ELEC-day2,20.0,20.0,20.01,250.0,250.0,0,0,0,0,0,0,0,20,2026-02-02 23:29:18.447993
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,20,2026-02-02 23:29:18.447993
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,20,2026-02-02 23:29:18.447993
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,20,2026-02-02 23:29:18.447993
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,20,2026-02-02 23:29:18.447993
ELEC-F,13.0,0.0,0.0,,,0,0,0,0,0,0,0,20,2026-02-02 23:29:18.447993
NG,2.13,2.11,2.15,800000.0,800000.0,0,0,0,0,0,0,0,21,2026-02-02 23:29:19.484310
ELEC-day2,20.0,20.0,20.01,250.0,250.0,0,0,0,0,0,0,0,21,2026-02-02 23:29:19.484310
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,21,2026-02-02 23:29:19.484310
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,21,2026-02-02 23:29:19.484310
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,21,2026-02-02 23:29:19.484310
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,21,2026-02-02 23:29:19.484310
ELEC-F,13.0,0.0,0.0,,,0,0,0,0,0,0,0,21,2026-02-02 23:29:19.484310
NG,2.13,2.11,2.15,800000.0,800000.0,0,0,0,0,0,0,0,22,2026-02-02 23:29:20.517553
ELEC-day2,20.0,20.0,20.01,250.0,250.0,0,0,0,0,0,0,0,22,2026-02-02 23:29:20.517553
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,22,2026-02-02 23:29:20.517553
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,22,2026-02-02 23:29:20.517553
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,22,2026-02-02 23:29:20.517553
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,22,2026-02-02 23:29:20.517553
ELEC-F,13.0,0.0,0.0,,,0,0,0,0,0,0,0,22,2026-02-02 23:29:20.517553
NG,2.12,2.1,2.14,800000.0,800000.0,0,0,0,0,0,0,0,23,2026-02-02 23:29:21.551162
ELEC-day2,20.0,20.0,20.01,250.0,250.0,0,0,0,0,0,0,0,23,2026-02-02 23:29:21.551162
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,23,2026-02-02 23:29:21.551162
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,23,2026-02-02 23:29:21.551162
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,23,2026-02-02 23:29:21.551162
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,23,2026-02-02 23:29:21.551162
ELEC-F,13.0,0.0,0.0,,,0,0,0,0,0,0,0,23,2026-02-02 23:29:21.551162
NG,2.11,2.09,2.13,800000.0,800000.0,0,0,0,0,0,0,0,24,2026-02-02 23:29:22.584632
ELEC-day2,20.0,20.0,20.01,250.0,250.0,0,0,0,0,0,0,0,24,2026-02-02 23:29:22.584632
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,24,2026-02-02 23:29:22.584632
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,24,2026-02-02 23:29:22.584632
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,24,2026-02-02 23:29:22.584632
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,24,2026-02-02 23:29:22.584632
ELEC-F,13.0,0.0,0.0,,,0,0,0,0,0,0,0,24,2026-02-02 23:29:22.584632
NG,2.11,2.09,2.13,800000.0,800000.0,,0,0,0,0,0,0,25,2026-02-02 23:29:23.617632
ELEC-day2,20.0,20.0,20.01,250.0,250.0,10.0,0,0,0,0,0,0,25,2026-02-02 23:29:23.617632
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,25,2026-02-02 23:29:23.617632
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,25,2026-02-02 23:29:23.617632
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,25,2026-02-02 23:29:23.617632
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,25,2026-02-02 23:29:23.617632
ELEC-F,13.0,0.0,0.0,,,,0,0,0,0,0,0,25,2026-02-02 23:29:23.617632
NG,2.1,2.08,2.12,800000.0,800000.0,,0,0,0,0,0,0,26,2026-02-02 23:29:24.658032
ELEC-day2,20.0,20.0,20.01,250.0,250.0,10.0,0,0,0,0,0,0,26,2026-02-02 23:29:24.658032
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,26,2026-02-02 23:29:24.658032
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,26,2026-02-02 23:29:24.658032
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,26,2026-02-02 23:29:24.658032
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,26,2026-02-02 23:29:24.658032
ELEC-F,13.0,0.0,0.0,,,,0,0,0,0,0,0,26,2026-02-02 23:29:24.658032
NG,2.1,2.08,2.12,800000.0,800000.0,,0,0,0,0,0,0,27,2026-02-02 23:29:25.714117
ELEC-day2,20.0,20.0,20.01,250.0,250.0,10.0,0,0,0,0,0,0,27,2026-02-02 23:29:25.714117
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,27,2026-02-02 23:29:25.714117
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,27,2026-02-02 23:29:25.714117
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,27,2026-02-02 23:29:25.714117
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,27,2026-02-02 23:29:25.714117
ELEC-F,13.0,0.0,0.0,,,,0,0,0,0,0,0,27,2026-02-02 23:29:25.714117
NG,2.09,2.07,2.11,800000.0,800000.0,,0,0,0,0,0,0,28,2026-02-02 23:29:26.833593
ELEC-day2,20.0,20.0,20.01,250.0,250.0,10.0,0,0,0,0,0,0,28,2026-02-02 23:29:26.833593
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,28,2026-02-02 23:29:26.833593
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,28,2026-02-02 23:29:26.833593
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,28,2026-02-02 23:29:26.833593
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,28,2026-02-02 23:29:26.833593
ELEC-F,13.0,0.0,0.0,,,,0,0,0,0,0,0,28,2026-02-02 23:29:26.833593
NG,2.09,2.07,2.11,800000.0,800000.0,,0,0,0,0,0,0,29,2026-02-02 23:29:27.405735
ELEC-day2,20.0,20.0,20.01,250.0,250.0,10.0,0,0,0,0,0,0,29,2026-02-02 23:29:27.405735
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,29,2026-02-02 23:29:27.405735
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,29,2026-02-02 23:29:27.405735
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,29,2026-02-02 23:29:27.405735
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,29,2026-02-02 23:29:27.405735
ELEC-F,13.0,0.0,0.0,,,,0,0,0,0,0,0,29,2026-02-02 23:29:27.405735
NG,2.08,2.06,2.1,800000.0,800000.0,,0,0,0,0,0,0,30,2026-02-02 23:29:28.449281
ELEC-day2,20.0,20.0,20.01,250.0,250.0,20.0,0,0,0,0,0,0,30,2026-02-02 23:29:28.449281
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,30,2026-02-02 23:29:28.449281
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,30,2026-02-02 23:29:28.449281
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,30,2026-02-02 23:29:28.449281
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,30,2026-02-02 23:29:28.449281
ELEC-F,13.0,0.0,0.0,,,,0,0,0,0,0,0,30,2026-02-02 23:29:28.449281
NG,2.08,2.06,2.1,800000.0,800000.0,,0,0,0,0,0,0,31,2026-02-02 23:29:29.483137
ELEC-day2,20.0,20.0,20.01,250.0,250.0,20.0,0,0,0,0,0,0,31,2026-02-02 23:29:29.483137
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,31,2026-02-02 23:29:29.483137
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,31,2026-02-02 23:29:29.483137
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,31,2026-02-02 23:29:29.483137
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,31,2026-02-02 23:29:29.483137
ELEC-F,13.0,0.0,0.0,,,,0,0,0,0,0,0,31,2026-02-02 23:29:29.483137
NG,2.08,2.06,2.1,800000.0,800000.0,,0,0,0,0,0,0,32,2026-02-02 23:29:30.520409
ELEC-day2,20.0,20.0,20.01,250.0,250.0,20.0,0,0,0,0,0,0,32,2026-02-02 23:29:30.520409
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,32,2026-02-02 23:29:30.520409
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,32,2026-02-02 23:29:30.520409
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,32,2026-02-02 23:29:30.520409
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,32,2026-02-02 23:29:30.520409
ELEC-F,13.0,0.0,0.0,,,,0,0,0,0,0,0,32,2026-02-02 23:29:30.520409
NG,2.08,2.06,2.1,800000.0,800000.0,,0,0,0,0,0,0,33,2026-02-02 23:29:31.554763
ELEC-day2,20.0,20.0,20.01,250.0,250.0,20.0,0,0,0,0,0,0,33,2026-02-02 23:29:31.554763
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,33,2026-02-02 23:29:31.554763
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,33,2026-02-02 23:29:31.554763
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,33,2026-02-02 23:29:31.554763
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,33,2026-02-02 23:29:31.554763
ELEC-F,13.0,0.0,0.0,,,,0,0,0,0,0,0,33,2026-02-02 23:29:31.554763
NG,2.1,2.08,2.12,800000.0,800000.0,,0,0,0,0,0,0,34,2026-02-02 23:29:32.591172
ELEC-day2,20.0,20.0,20.01,250.0,250.0,20.0,0,0,0,0,0,0,34,2026-02-02 23:29:32.591172
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,34,2026-02-02 23:29:32.591172
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,34,2026-02-02 23:29:32.591172
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,34,2026-02-02 23:29:32.591172
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,34,2026-02-02 23:29:32.591172
ELEC-F,13.0,0.0,0.0,,,,0,0,0,0,0,0,34,2026-02-02 23:29:32.591172
NG,2.1,2.08,2.12,800000.0,800000.0,,0,0,0,0,0,0,35,2026-02-02 23:29:33.641126
ELEC-day2,20.0,20.0,20.01,250.0,250.0,20.0,0,0,0,0,0,0,35,2026-02-02 23:29:33.641126
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,35,2026-02-02 23:29:33.641126
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,35,2026-02-02 23:29:33.641126
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,35,2026-02-02 23:29:33.641126
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,35,2026-02-02 23:29:33.641126
ELEC-F,13.0,0.0,0.0,,,,0,0,0,0,0,0,35,2026-02-02 23:29:33.641126
NG,2.1,2.08,2.12,800000.0,800000.0,,0,0,0,0,0,0,36,2026-02-02 23:29:34.694398
ELEC-day2,20.0,20.0,20.01,250.0,250.0,20.0,0,0,0,0,0,0,36,2026-02-02 23:29:34.694398
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,36,2026-02-02 23:29:34.694398
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,36,2026-02-02 23:29:34.694398
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,36,2026-02-02 23:29:34.694398
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,36,2026-02-02 23:29:34.694398
ELEC-F,13.0,0.0,0.0,,,,0,0,0,0,0,0,36,2026-02-02 23:29:34.694398
NG,2.1,2.08,2.12,800000.0,800000.0,,0,0,0,0,0,0,37,2026-02-02 23:29:35.725516
ELEC-day2,20.0,20.0,20.01,250.0,250.0,20.0,0,0,0,0,0,0,37,2026-02-02 23:29:35.725516
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,37,2026-02-02 23:29:35.725516
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,37,2026-02-02 23:29:35.725516
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,37,2026-02-02 23:29:35.725516
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,37,2026-02-02 23:29:35.725516
ELEC-F,13.0,0.0,0.0,,,,0,0,0,0,0,0,37,2026-02-02 23:29:35.725516
NG,2.09,2.07,2.11,800000.0,800000.0,,0,0,0,0,0,0,38,2026-02-02 23:29:36.758163
ELEC-day2,20.0,20.0,20.01,250.0,250.0,20.0,0,0,0,0,0,0,38,2026-02-02 23:29:36.758163
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,38,2026-02-02 23:29:36.758163
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,38,2026-02-02 23:29:36.758163
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,38,2026-02-02 23:29:36.758163
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,38,2026-02-02 23:29:36.758163
ELEC-F,13.0,0.0,0.0,,,,0,0,0,0,0,0,38,2026-02-02 23:29:36.758163
NG,2.09,2.07,2.11,800000.0,800000.0,,0,0,0,0,0,0,39,2026-02-02 23:29:37.810011
ELEC-day2,20.0,20.0,20.01,250.0,250.0,30.0,0,0,0,0,0,0,39,2026-02-02 23:29:37.810011
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,39,2026-02-02 23:29:37.810011
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,39,2026-02-02 23:29:37.810011
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,39,2026-02-02 23:29:37.810011
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,39,2026-02-02 23:29:37.810011
ELEC-F,13.0,0.0,0.0,,,,0,0,0,0,0,0,39,2026-02-02 23:29:37.810011
NG,2.1,2.08,2.12,800000.0,800000.0,,0,0,0,0,0,0,40,2026-02-02 23:29:38.381431
ELEC-day2,20.0,20.0,20.01,250.0,250.0,30.0,0,0,0,0,0,0,40,2026-02-02 23:29:38.381431
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,40,2026-02-02 23:29:38.381431
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,40,2026-02-02 23:29:38.381431
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,40,2026-02-02 23:29:38.381431
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,40,2026-02-02 23:29:38.381431
ELEC-F,13.0,0.0,0.0,,,,0,0,0,0,0,0,40,2026-02-02 23:29:38.381431
NG,2.1,2.08,2.12,800000.0,800000.0,,0,0,0,0,0,0,41,2026-02-02 23:29:39.483889
ELEC-day2,20.0,20.0,20.01,250.0,250.0,30.0,0,0,0,0,0,0,41,2026-02-02 23:29:39.483889
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,41,2026-02-02 23:29:39.483889
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,41,2026-02-02 23:29:39.483889
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,41,2026-02-02 23:29:39.483889
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,41,2026-02-02 23:29:39.483889
ELEC-F,13.0,0.0,0.0,,,,0,0,0,0,0,0,41,2026-02-02 23:29:39.483889
NG,2.1,2.08,2.12,800000.0,800000.0,,0,0,0,0,0,0,42,2026-02-02 23:29:40.515913
ELEC-day2,20.01,20.0,20.01,250.0,250.0,30.0,0,0,0,0,0,0,42,2026-02-02 23:29:40.515913
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,42,2026-02-02 23:29:40.515913
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,42,2026-02-02 23:29:40.515913
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,42,2026-02-02 23:29:40.515913
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,42,2026-02-02 23:29:40.515913
ELEC-F,13.0,0.0,0.0,,,,0,0,0,0,0,0,42,2026-02-02 23:29:40.515913
NG,2.1,2.08,2.12,800000.0,800000.0,,0,0,0,0,0,0,43,2026-02-02 23:29:41.543466
ELEC-day2,20.01,20.0,20.01,250.0,250.0,30.0,0,0,0,0,0,0,43,2026-02-02 23:29:41.543466
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,43,2026-02-02 23:29:41.543466
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,43,2026-02-02 23:29:41.543466
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,43,2026-02-02 23:29:41.543466
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,43,2026-02-02 23:29:41.543466
ELEC-F,13.0,0.0,0.0,,,,0,0,0,0,0,0,43,2026-02-02 23:29:41.543466
NG,2.1,2.08,2.12,800000.0,800000.0,,0,0,0,0,0,0,44,2026-02-02 23:29:42.575887
ELEC-day2,20.01,20.0,20.01,250.0,250.0,30.0,0,0,0,0,0,0,44,2026-02-02 23:29:42.575887
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,44,2026-02-02 23:29:42.575887
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,44,2026-02-02 23:29:42.575887
