ticker,last_price,bid_price,ask_price,SELL_ANON,SELL_DUBL-T1,BUY_CITY-D,BUY_CITY-T1,BUY_CITY-P,SELL_CITY-T1,BUY_ANON,BUY_UOTB-D,SELL_CITY-P,SELL_CITY-T2,SELL_LAVL-D,BUY_UOTB-P,BUY_CHUL-P,SELL_CITY-D,BUY_DUBL-P,SELL_UOTB-D,BUY_DUBL-T1,tick,timestamp
ELEC-day2,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,2026-02-03 16:19:44.997109
ELEC-day3,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,2026-02-03 16:19:44.997109
ELEC-day4,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,2026-02-03 16:19:44.997109
ELEC-day5,0.0,19.59,19.6,288.0,288.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,2026-02-03 16:19:44.997109
ELEC-day6,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,2026-02-03 16:19:44.997109
ELEC-F,30.0,30.0,40.0,,,30.0,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,2026-02-03 16:19:44.997109
NG,2.07,2.05,2.09,800000.0,800000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,2026-02-03 16:19:46.034382
ELEC-day2,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,2026-02-03 16:19:46.034382
ELEC-day3,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,2026-02-03 16:19:46.034382
ELEC-day4,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,2026-02-03 16:19:46.034382
ELEC-day5,0.0,19.59,19.6,288.0,288.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,2026-02-03 16:19:46.034382
ELEC-day6,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,2026-02-03 16:19:46.034382
ELEC-F,30.0,30.0,40.0,,,30.0,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,2026-02-03 16:19:46.034382
NG,2.08,2.06,2.1,800000.0,800000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,2026-02-03 16:19:47.074791
ELEC-day2,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,2026-02-03 16:19:47.074791
ELEC-day3,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,2026-02-03 16:19:47.074791
ELEC-day4,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,2026-02-03 16:19:47.074791
ELEC-day5,0.0,19.59,19.6,288.0,288.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,2026-02-03 16:19:47.074791
ELEC-day6,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,2026-02-03 16:19:47.074791
ELEC-F,30.0,30.0,40.0,,,30.0,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,2026-02-03 16:19:47.074791
NG,2.08,2.06,2.1,800000.0,800000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,2026-02-03 16:19:48.114655
ELEC-day2,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,2026-02-03 16:19:48.114655
ELEC-day3,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,2026-02-03 16:19:48.114655
ELEC-day4,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,2026-02-03 16:19:48.114655
ELEC-day5,0.0,19.59,19.6,288.0,288.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,2026-02-03 16:19:48.114655
ELEC-day6,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,2026-02-03 16:19:48.114655
ELEC-F,30.0,30.0,40.0,,,30.0,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,2026-02-03 16:19:48.114655
NG,2.09,2.07,2.11,800000.0,800000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,2026-02-03 16:19:49.151654
ELEC-day2,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,2026-02-03 16:19:49.151654
ELEC-day3,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,2026-02-03 16:19:49.151654
ELEC-day4,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,2026-02-03 16:19:49.151654
ELEC-day5,0.0,19.59,19.6,288.0,288.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,2026-02-03 16:19:49.151654
ELEC-day6,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,2026-02-03 16:19:49.151654
ELEC-F,30.0,30.0,40.0,,,30.0,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,2026-02-03 16:19:49.151654
NG,2.09,2.07,2.11,800000.0,800000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,2026-02-03 16:19:50.194030
ELEC-day2,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,2026-02-03 16:19:50.194030
ELEC-day3,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,2026-02-03 16:19:50.194030
ELEC-day4,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,2026-02-03 16:19:50.194030
ELEC-day5,0.0,19.59,19.6,288.0,288.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,2026-02-03 16:19:50.194030
ELEC-day6,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,2026-02-03 16:19:50.194030
ELEC-F,30.0,30.0,40.0,,,30.0,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,2026-02-03 16:19:50.194030
NG,2.09,2.07,2.11,800000.0,800000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,2026-02-03 16:19:51.229821
ELEC-day2,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,2026-02-03 16:19:51.229821
ELEC-day3,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,2026-02-03 16:19:51.229821
ELEC-day4,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,2026-02-03 16:19:51.229821
ELEC-day5,0.0,19.59,19.6,288.0,288.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,2026-02-03 16:19:51.229821
ELEC-day6,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,2026-02-03 16:19:51.229821
ELEC-F,30.0,30.0,40.0,,,30.0,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,2026-02-03 16:19:51.229821
NG,2.09,2.07,2.11,800000.0,800000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,2026-02-03 16:19:52.267428
ELEC-day2,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,2026-02-03 16:19:52.267428
ELEC-day3,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,2026-02-03 16:19:52.267428
ELEC-day4,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,2026-02-03 16:19:52.267428
ELEC-day5,0.0,19.59,19.6,288.0,288.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,2026-02-03 16:19:52.267428
ELEC-day6,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,2026-02-03 16:19:52.267428
ELEC-F,30.0,30.0,40.0,,,30.0,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,2026-02-03 16:19:52.267428
NG,2.09,2.07,2.11,800000.0,800000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,2026-02-03 16:19:53.306446
ELEC-day2,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,2026-02-03 16:19:53.306446
ELEC-day3,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,2026-02-03 16:19:53.306446
ELEC-day4,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,2026-02-03 16:19:53.306446
ELEC-day5,0.0,19.59,19.6,288.0,288.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,2026-02-03 16:19:53.306446
ELEC-day6,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,2026-02-03 16:19:53.306446
ELEC-F,30.0,30.0,40.0,,,30.0,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,2026-02-03 16:19:53.306446
NG,2.09,2.07,2.11,800000.0,800000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,2026-02-03 16:19:54.354965
ELEC-day2,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,2026-02-03 16:19:54.354965
ELEC-day3,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,2026-02-03 16:19:54.354965
ELEC-day4,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,2026-02-03 16:19:54.354965
ELEC-day5,0.0,19.59,19.6,288.0,288.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,2026-02-03 16:19:54.354965
ELEC-day6,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,2026-02-03 16:19:54.354965
ELEC-F,30.0,30.0,40.0,,,30.0,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,2026-02-03 16:19:54.354965
NG,2.1,2.08,2.12,800000.0,800000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,2026-02-03 16:19:54.920341
ELEC-day2,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,2026-02-03 16:19:54.920341
ELEC-day3,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,2026-02-03 16:19:54.920341
ELEC-day4,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,2026-02-03 16:19:54.920341
ELEC-day5,0.0,19.59,19.6,288.0,288.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,2026-02-03 16:19:54.920341
ELEC-day6,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,2026-02-03 16:19:54.920341
ELEC-F,30.0,30.0,40.0,,,30.0,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,2026-02-03 16:19:54.920341
NG,2.09,2.07,2.11,800000.0,800000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,2026-02-03 16:19:56.010672
ELEC-day2,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,2026-02-03 16:19:56.010672
ELEC-day3,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,2026-02-03 16:19:56.010672
ELEC-day4,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,2026-02-03 16:19:56.010672
ELEC-day5,0.0,19.59,19.6,288.0,288.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,2026-02-03 16:19:56.010672
ELEC-day6,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,2026-02-03 16:19:56.010672
ELEC-F,30.0,30.0,40.0,,,30.0,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,2026-02-03 16:19:56.010672
NG,2.08,2.06,2.1,800000.0,800000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,2026-02-03 16:19:57.045754
ELEC-day2,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,2026-02-03 16:19:57.045754
ELEC-day3,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,2026-02-03 16:19:57.045754
ELEC-day4,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,2026-02-03 16:19:57.045754
ELEC-day5,0.0,19.59,19.6,288.0,288.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,2026-02-03 16:19:57.045754
ELEC-day6,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,2026-02-03 16:19:57.045754
ELEC-F,30.0,30.0,40.0,,,30.0,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,2026-02-03 16:19:57.045754
NG,2.09,2.07,2.11,800000.0,800000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,2026-02-03 16:19:58.085639
ELEC-day2,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,2026-02-03 16:19:58.085639
ELEC-day3,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,2026-02-03 16:19:58.085639
ELEC-day4,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,2026-02-03 16:19:58.085639
ELEC-day5,0.0,19.59,19.6,288.0,288.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,2026-02-03 16:19:58.085639
ELEC-day6,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,2026-02-03 16:19:58.085639
ELEC-F,30.0,30.0,40.0,,,30.0,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,2026-02-03 16:19:58.085639
NG,2.08,2.06,2.1,800000.0,800000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,2026-02-03 16:19:59.122947
ELEC-day2,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,2026-02-03 16:19:59.122947
ELEC-day3,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,2026-02-03 16:19:59.122947
ELEC-day4,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,2026-02-03 16:19:59.122947
ELEC-day5,0.0,19.59,19.6,288.0,288.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,2026-02-03 16:19:59.122947
ELEC-day6,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,2026-02-03 16:19:59.122947
ELEC-F,30.0,30.0,40.0,,,30.0,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,2026-02-03 16:19:59.122947
NG,2.09,2.07,2.11,800000.0,800000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,2026-02-03 16:20:00.179732
ELEC-day2,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,2026-02-03 16:20:00.179732
ELEC-day3,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,2026-02-03 16:20:00.179732
ELEC-day4,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,2026-02-03 16:20:00.179732
ELEC-day5,0.0,19.59,19.6,288.0,288.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,2026-02-03 16:20:00.179732
ELEC-day6,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,2026-02-03 16:20:00.179732
ELEC-F,30.0,30.0,40.0,,,30.0,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,2026-02-03 16:20:00.179732
NG,2.09,2.07,2.11,800000.0,800000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,2026-02-03 16:20:01.216530
ELEC-day2,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,2026-02-03 16:20:01.216530
ELEC-day3,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,2026-02-03 16:20:01.216530
ELEC-day4,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,2026-02-03 16:20:01.216530
ELEC-day5,0.0,19.59,19.6,288.0,288.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,2026-02-03 16:20:01.216530
ELEC-day6,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,2026-02-03 16:20:01.216530
ELEC-F,30.0,30.0,40.0,,,30.0,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,2026-02-03 16:20:01.216530
NG,2.09,2.07,2.11,800000.0,800000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,2026-02-03 16:20:02.265584
ELEC-day2,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,2026-02-03 16:20:02.265584
ELEC-day3,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,2026-02-03 16:20:02.265584
ELEC-day4,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,2026-02-03 16:20:02.265584
ELEC-day5,0.0,19.59,19.6,288.0,288.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,2026-02-03 16:20:02.265584
ELEC-day6,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,2026-02-03 16:20:02.265584
ELEC-F,30.0,30.0,40.0,,,30.0,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,2026-02-03 16:20:02.265584
NG,2.09,2.07,2.11,800000.0,800000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2026-02-03 16:20:03.299444
ELEC-day2,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2026-02-03 16:20:03.299444
ELEC-day3,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2026-02-03 16:20:03.299444
ELEC-day4,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2026-02-03 16:20:03.299444
ELEC-day5,0.0,19.59,19.6,288.0,288.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2026-02-03 16:20:03.299444
ELEC-day6,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2026-02-03 16:20:03.299444
ELEC-F,30.0,30.0,40.0,,,30.0,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2026-02-03 16:20:03.299444
NG,2.08,2.06,2.1,800000.0,800000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,2026-02-03 16:20:04.337929
ELEC-day2,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,2026-02-03 16:20:04.337929
ELEC-day3,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,2026-02-03 16:20:04.337929
ELEC-day4,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,2026-02-03 16:20:04.337929
ELEC-day5,0.0,19.59,19.6,288.0,288.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,2026-02-03 16:20:04.337929
ELEC-day6,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,2026-02-03 16:20:04.337929
ELEC-F,30.0,30.0,40.0,,,30.0,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,2026-02-03 16:20:04.337929
NG,2.08,2.06,2.1,800000.0,800000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,2026-02-03 16:20:05.373824
ELEC-day2,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,2026-02-03 16:20:05.373824
ELEC-day3,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,2026-02-03 16:20:05.373824
ELEC-day4,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,2026-02-03 16:20:05.373824
ELEC-day5,0.0,19.59,19.6,288.0,288.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,2026-02-03 16:20:05.373824
ELEC-day6,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,2026-02-03 16:20:05.373824
ELEC-F,30.0,30.0,40.0,,,30.0,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,2026-02-03 16:20:05.373824
NG,2.09,2.07,2.11,800000.0,800000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,2026-02-03 16:20:06.413744
ELEC-day2,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,2026-02-03 16:20:06.413744
ELEC-day3,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,2026-02-03 16:20:06.413744
ELEC-day4,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,2026-02-03 16:20:06.413744
ELEC-day5,0.0,19.59,19.6,288.0,288.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,2026-02-03 16:20:06.413744
ELEC-day6,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,2026-02-03 16:20:06.413744
ELEC-F,30.0,30.0,40.0,,,30.0,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,2026-02-03 16:20:06.413744
NG,2.09,2.07,2.11,800000.0,800000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,2026-02-03 16:20:07.493276
ELEC-day2,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,2026-02-03 16:20:07.493276
ELEC-day3,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,2026-02-03 16:20:07.493276
ELEC-day4,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,2026-02-03 16:20:07.493276
ELEC-day5,0.0,19.59,19.6,288.0,288.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,2026-02-03 16:20:07.493276
ELEC-day6,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,2026-02-03 16:20:07.493276
ELEC-F,30.0,30.0,40.0,,,30.0,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,2026-02-03 16:20:07.493276
NG,2.1,2.08,2.12,800000.0,800000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,2026-02-03 16:20:08.088387
ELEC-day2,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,2026-02-03 16:20:08.088387
ELEC-day3,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,2026-02-03 16:20:08.088387
ELEC-day4,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,2026-02-03 16:20:08.088387
ELEC-day5,0.0,19.59,19.6,288.0,288.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,2026-02-03 16:20:08.088387
ELEC-day6,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,2026-02-03 16:20:08.088387
ELEC-F,30.0,30.0,40.0,,,30.0,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,2026-02-03 16:20:08.088387
NG,2.1,2.08,2.12,800000.0,800000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,2026-02-03 16:20:09.133992
ELEC-day2,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,2026-02-03 16:20:09.133992
ELEC-day3,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,2026-02-03 16:20:09.133992
ELEC-day4,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,2026-02-03 16:20:09.133992
ELEC-day5,0.0,19.59,19.6,288.0,288.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,2026-02-03 16:20:09.133992
ELEC-day6,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,2026-02-03 16:20:09.133992
ELEC-F,30.0,30.0,40.0,,,30.0,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,2026-02-03 16:20:09.133992
NG,2.1,2.08,2.12,800000.0,800000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,2026-02-03 16:20:10.175856
ELEC-day2,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,2026-02-03 16:20:10.175856
ELEC-day3,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,2026-02-03 16:20:10.175856
ELEC-day4,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,2026-02-03 16:20:10.175856
ELEC-day5,0.0,19.59,19.6,288.0,288.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,2026-02-03 16:20:10.175856
ELEC-day6,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,2026-02-03 16:20:10.175856
ELEC-F,30.0,30.0,40.0,,,30.0,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,2026-02-03 16:20:10.175856
NG,2.1,2.08,2.12,800000.0,800000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,2026-02-03 16:20:11.222526
ELEC-day2,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,2026-02-03 16:20:11.222526
ELEC-day3,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,2026-02-03 16:20:11.222526
ELEC-day4,0.0,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,2026-02-03 16:20:11.222526
ELEC-day5,0.0,19.59,19.6,288.0,288.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,2026-02-03 16:20:11.222526
