ATMN,24.72,24.72,24.98,,,,,1885100.0,,1425800.0,,2000.0,,6000.0,6000.0,1980.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,2026-02-06 10:42:34.754009
WNTR,25.43,25.31,25.42,,6000.0,2500.0,1824.0,1528000.0,2000.0,1372100.0,,,,6000.0,,1824.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,2026-02-06 10:42:34.754009
SPNG,26.41,26.11,26.26,6000.0,463.0,1576500.0,6000.0,2000.0,1554300.0,4000.0,5000.0,463.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,2026-02-06 10:42:35.797272
SMMR,26.09,26.09,26.1,500.0,902.0,1605400.0,6000.0,2000.0,1231900.0,4000.0,6902.0,902.0,5000.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,2026-02-06 10:42:35.797272
ATMN,24.72,24.81,24.96,,,1696400.0,,2000.0,1425800.0,4000.0,,,452.0,10000.0,6000.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,2026-02-06 10:42:35.797272
WNTR,25.43,25.36,25.41,,912.0,1528000.0,6000.0,2000.0,1554000.0,,5000.0,912.0,5000.0,,,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,2026-02-06 10:42:35.797272
SPNG,26.41,26.13,26.24,250.0,5000.0,2000.0,6000.0,1576500.0,463.0,7454.0,10000.0,1185800.0,4000.0,463.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,2026-02-06 10:42:36.868671
SMMR,26.09,26.09,26.1,6000.0,5000.0,2000.0,6000.0,1480800.0,902.0,6902.0,,1212100.0,4000.0,902.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,2026-02-06 10:42:36.868671
ATMN,25.05,24.82,24.98,,5452.0,2000.0,,1454900.0,998.0,5000.0,,1327900.0,4000.0,998.0,250.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,2026-02-06 10:42:36.868671
WNTR,25.23,25.38,25.42,250.0,,,,1949700.0,,2554.0,,1533700.0,2000.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,2026-02-06 10:42:36.868671
SPNG,26.11,25.94,26.03,1990700.0,1221700.0,7454.0,10000.0,6000.0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257,2026-02-06 10:42:37.980594
SMMR,26.19,26.07,26.19,1508800.0,1957300.0,,,,250.0,5000.0,902.0,6000.0,2000.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257,2026-02-06 10:42:37.980594
ATMN,25.03,25.04,25.1,1335200.0,1327900.0,5000.0,,4000.0,1629.0,7823.0,998.0,,2000.0,10000.0,6000.0,998.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257,2026-02-06 10:42:37.980594
WNTR,25.23,25.23,25.33,1979500.0,1173600.0,2554.0,10000.0,2000.0,,,820.0,,,,6000.0,820.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257,2026-02-06 10:42:37.980594
SPNG,26.26,26.15,26.24,5000.0,6000.0,1990700.0,7454.0,1303500.0,6000.0,4000.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258,2026-02-06 10:42:38.562601
SMMR,26.19,26.08,26.09,5000.0,6000.0,1387400.0,,1965400.0,,2000.0,4000.0,902.0,6000.0,902.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258,2026-02-06 10:42:38.562601
ATMN,25.04,25.07,25.09,8952.0,6000.0,1155500.0,5000.0,1327900.0,,4000.0,4000.0,1996.0,,1996.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258,2026-02-06 10:42:38.562601
WNTR,25.42,25.42,25.44,,,1868200.0,,1650100.0,,2000.0,,,,1641.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258,2026-02-06 10:42:38.562601
SPNG,25.69,25.98,26.26,1919300.0,6000.0,9235.0,1319300.0,2000.0,463.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259,2026-02-06 10:42:39.678928
SMMR,26.17,26.08,26.17,1282400.0,,5000.0,2088700.0,,,9882.0,250.0,6000.0,2000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259,2026-02-06 10:42:39.678928
ATMN,25.17,25.17,25.34,1254500.0,,,1432000.0,,1996.0,8952.0,6000.0,,4000.0,1996.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259,2026-02-06 10:42:39.678928
WNTR,25.42,25.25,25.28,1646400.0,,5000.0,1569900.0,4000.0,861.0,5000.0,6000.0,,2000.0,861.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259,2026-02-06 10:42:39.678928
SPNG,25.86,25.86,26.09,1912300.0,1404100.0,6000.0,6888.0,6000.0,2000.0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,2026-02-06 10:42:40.758593
SMMR,26.2,26.09,26.13,1510000.0,2009400.0,,,,2000.0,5000.0,2000.0,6000.0,1990.0,6000.0,1990.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,2026-02-06 10:42:40.758593
ATMN,25.34,25.33,25.34,1274700.0,1548300.0,,,,2000.0,9042.0,2000.0,250.0,898.0,6000.0,898.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,2026-02-06 10:42:40.758593
WNTR,25.26,25.26,25.4,1764900.0,1545700.0,,5000.0,6000.0,4000.0,5000.0,2000.0,6000.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,2026-02-06 10:42:40.758593
SPNG,25.75,25.75,25.91,2164400.0,250.0,2012.0,1404100.0,6000.0,2000.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261,2026-02-06 10:42:41.820141
SMMR,26.13,26.14,26.2,1198100.0,,,1986800.0,,2000.0,9300.0,7405.0,2000.0,6000.0,1990.0,6000.0,1990.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261,2026-02-06 10:42:41.820141
ATMN,25.26,25.32,25.34,1153300.0,,,1548300.0,,2000.0,10000.0,9042.0,2000.0,250.0,1796.0,6000.0,1796.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261,2026-02-06 10:42:41.820141
WNTR,25.24,25.2,25.24,1850800.0,,,1421400.0,6000.0,4000.0,,,2000.0,,1637.0,,1637.0,700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261,2026-02-06 10:42:41.820141
SPNG,25.75,25.75,25.86,2064100.0,250.0,6000.0,2437.0,1514500.0,6000.0,2000.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262,2026-02-06 10:42:42.887850
SMMR,26.14,26.14,26.21,1423000.0,250.0,,,1990500.0,,,7405.0,2000.0,1990.0,6000.0,1990.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262,2026-02-06 10:42:42.887850
ATMN,25.32,25.26,25.32,1371700.0,6000.0,,,1774100.0,,2000.0,9042.0,,1796.0,6000.0,1796.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262,2026-02-06 10:42:42.887850
WNTR,25.2,25.19,25.2,1937200.0,,6000.0,,1579100.0,6000.0,2000.0,,,1637.0,,1637.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262,2026-02-06 10:42:42.887850
SPNG,26.21,25.93,26.44,1932300.0,2000.0,472.0,1823600.0,2000.0,1248.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263,2026-02-06 10:42:43.952788
SMMR,26.17,26.15,26.17,1318700.0,2000.0,,2019200.0,2000.0,5000.0,12405.0,9300.0,6000.0,6000.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263,2026-02-06 10:42:43.952788
ATMN,25.17,25.17,25.32,1905600.0,,,1774100.0,2000.0,,,,250.0,6000.0,1796.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263,2026-02-06 10:42:43.952788
WNTR,25.18,25.18,25.2,1938000.0,,1637.0,1477300.0,2000.0,,,,,,1637.0,10000.0,6000.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263,2026-02-06 10:42:43.952788
SPNG,25.93,25.93,26.44,1809000.0,6000.0,6000.0,2000.0,2007900.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264,2026-02-06 10:42:45.028338
SMMR,26.17,26.15,26.17,1319900.0,250.0,6000.0,2000.0,2005300.0,12405.0,9300.0,5000.0,2000.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264,2026-02-06 10:42:45.028338
ATMN,25.03,25.03,25.35,2066600.0,,,,1548000.0,,,,4000.0,1976.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264,2026-02-06 10:42:45.028338
WNTR,25.24,25.18,25.21,1797400.0,,,2000.0,1513400.0,,,,2000.0,1637.0,1637.0,6000.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264,2026-02-06 10:42:45.028338
SPNG,25.93,25.93,26.11,1760900.0,6000.0,6000.0,2000.0,250.0,500.0,1818400.0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265,2026-02-06 10:42:45.619944
SMMR,26.17,26.15,26.17,1192000.0,6000.0,6000.0,2000.0,,,1787500.0,12405.0,1990.0,4000.0,5000.0,1990.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265,2026-02-06 10:42:45.619944
ATMN,25.1,25.06,25.1,1487100.0,,,,,,1468600.0,8972.0,1976.0,4000.0,5000.0,1976.0,2100.0,1400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265,2026-02-06 10:42:45.619944
WNTR,25.44,25.18,25.44,1789600.0,,,2000.0,,,1812100.0,,900.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265,2026-02-06 10:42:45.619944
SPNG,25.96,25.95,25.96,5000.0,1648900.0,250.0,6000.0,2000.0,1530700.0,9725.0,500.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266,2026-02-06 10:42:46.685535
SMMR,26.17,26.15,26.16,12405.0,1214800.0,250.0,6000.0,2000.0,1781900.0,5000.0,,9300.0,1990.0,4000.0,1990.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266,2026-02-06 10:42:46.685535
ATMN,25.35,25.35,25.38,8972.0,1482300.0,,,2000.0,1463500.0,,,,1826.0,2000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266,2026-02-06 10:42:46.685535
WNTR,25.26,25.28,25.41,5000.0,1487000.0,,6000.0,4000.0,1338900.0,8500.0,6000.0,9587.0,,,,2387.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266,2026-02-06 10:42:46.685535
SPNG,26.44,25.95,26.27,5000.0,4000.0,438.0,7613.0,1241500.0,6000.0,6000.0,1916300.0,438.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267,2026-02-06 10:42:47.752606
SMMR,26.08,26.14,26.16,,2000.0,,,1950100.0,,6000.0,1695300.0,995.0,6000.0,5000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267,2026-02-06 10:42:47.752606
ATMN,25.1,25.07,25.1,,2000.0,,,2007300.0,,,1473500.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267,2026-02-06 10:42:47.752606
WNTR,25.43,25.43,25.44,5000.0,4000.0,1891.0,,1346600.0,250.0,6000.0,1812100.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267,2026-02-06 10:42:47.752606
SPNG,26.0,25.99,26.0,6000.0,10408.0,2000.0,1336500.0,876.0,6000.0,2000.0,5000.0,1629600.0,876.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268,2026-02-06 10:42:48.839423
SMMR,26.08,26.11,26.16,5750.0,,,1950100.0,,6000.0,6000.0,,1689600.0,1890.0,6000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268,2026-02-06 10:42:48.839423
ATMN,25.1,25.07,25.1,,,2000.0,2016900.0,,6000.0,2000.0,,1473500.0,,,500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268,2026-02-06 10:42:48.839423
WNTR,25.43,25.37,25.4,6000.0,5000.0,4000.0,1374800.0,912.0,250.0,2000.0,6050.0,1245800.0,912.0,6000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268,2026-02-06 10:42:48.839423
SPNG,25.93,25.93,25.99,1963200.0,438.0,6000.0,1625400.0,5000.0,2000.0,438.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269,2026-02-06 10:42:49.904091
SMMR,26.07,26.07,26.08,1839900.0,850.0,,1349800.0,6278.0,6000.0,,6000.0,2000.0,6000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269,2026-02-06 10:42:49.904091
ATMN,25.51,25.19,25.3,1675800.0,995.0,,1376900.0,6259.0,2000.0,995.0,,4000.0,,5000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269,2026-02-06 10:42:49.904091
WNTR,25.18,25.23,25.41,1805300.0,,6000.0,1430300.0,1050.0,2000.0,,6000.0,2000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269,2026-02-06 10:42:49.904091
SPNG,25.99,25.94,25.98,10000.0,1759300.0,6000.0,876.0,10000.0,3545.0,6000.0,4000.0,8067.0,1144100.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,2026-02-06 10:42:50.963640
SMMR,26.07,26.07,26.15,,1837500.0,6000.0,893.0,,,,2000.0,,2116700.0,2000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,2026-02-06 10:42:50.963640
ATMN,25.19,25.14,25.19,,1795500.0,6000.0,1991.0,10000.0,6000.0,6000.0,2000.0,6259.0,1124200.0,2000.0,1991.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,2026-02-06 10:42:50.963640
WNTR,25.22,25.18,25.22,,1922800.0,,1687.0,10000.0,6000.0,6000.0,4000.0,6050.0,981300.0,,1687.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,2026-02-06 10:42:50.963640
SPNG,26.4,25.93,26.29,1840600.0,6000.0,876.0,876.0,1914600.0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271,2026-02-06 10:42:52.054878
SMMR,26.07,26.08,26.1,1826000.0,6000.0,,,1569600.0,6000.0,2000.0,4000.0,385.0,6000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271,2026-02-06 10:42:52.054878
ATMN,25.18,25.14,25.18,2002400.0,,995.0,,1289800.0,,,,,,10000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271,2026-02-06 10:42:52.054878
WNTR,25.22,25.18,25.21,1877000.0,,1593.0,1593.0,968800.0,,,4000.0,6050.0,6000.0,10000.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271,2026-02-06 10:42:52.054878
SPNG,26.22,26.22,26.28,1174700.0,2705.0,6000.0,2000.0,7580.0,438.0,2000.0,5000.0,1719200.0,438.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272,2026-02-06 10:42:52.644556
SMMR,26.04,26.06,26.1,1918500.0,,,4000.0,,,2000.0,385.0,1682500.0,,250.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272,2026-02-06 10:42:52.644556
ATMN,25.59,25.21,25.34,1808000.0,,6000.0,,5000.0,995.0,,5000.0,1181800.0,,,500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272,2026-02-06 10:42:52.644556
WNTR,25.45,25.3,25.45,1880600.0,,,,,1593.0,2000.0,300.0,1721200.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272,2026-02-06 10:42:52.644556
SPNG,26.06,25.99,26.07,2580.0,2000.0,1505400.0,876.0,1733800.0,3795.0,2000.0,876.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273,2026-02-06 10:42:53.727207
SMMR,26.13,26.04,26.13,,2000.0,1892700.0,938.0,2115800.0,,,,110.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273,2026-02-06 10:42:53.727207
ATMN,25.18,25.12,25.18,5000.0,,1918400.0,1792.0,1399200.0,6000.0,2000.0,1792.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273,2026-02-06 10:42:53.727207
WNTR,25.18,25.18,25.35,,,1877000.0,796.0,1180200.0,250.0,4000.0,796.0,5525.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273,2026-02-06 10:42:53.727207
SPNG,26.07,26.01,26.05,10000.0,1609000.0,3080.0,10000.0,1623400.0,6000.0,2000.0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274,2026-02-06 10:42:54.842817
SMMR,26.15,26.15,26.19,10000.0,1803700.0,,,2236900.0,,,1970.0,2000.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274,2026-02-06 10:42:54.842817
ATMN,25.03,25.21,25.29,10000.0,1908900.0,5000.0,10000.0,1403100.0,6000.0,2000.0,,,5000.0,6000.0,1886.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274,2026-02-06 10:42:54.842817
WNTR,25.18,25.24,25.34,,1692600.0,5000.0,,1094200.0,6000.0,2000.0,1911.0,,9025.0,6000.0,1911.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274,2026-02-06 10:42:54.842817
